close,epoch,high,low,open
107431.8484,2025-06-22 10:35:00,107697.2456,107431.8484,107671.499
107319.7043,2025-06-22 10:36:00,107456.5556,107306.076,107405.44
107301.947,2025-06-22 10:37:00,107334.497,107236.3368,107311.8329
107266.5482,2025-06-22 10:38:00,107349.0576,107238.235,107293.5159
107370.4859,2025-06-22 10:39:00,107370.4859,107181.6577,107250.6569
107449.1199,2025-06-22 10:40:00,107449.1199,107290.8735,107365.9251
107340.5308,2025-06-22 10:41:00,107474.9934,107313.3631,107435.7075
107379.2703,2025-06-22 10:42:00,107379.2703,107269.5778,107320.1887
107465.9442,2025-06-22 10:43:00,107544.8319,107350.064,107361.0547
107515.0975,2025-06-22 10:44:00,107526.7399,107374.0532,107434.8749
107490.1237,2025-06-22 10:45:00,107569.6955,107429.4869,107518.4787
107510.7021,2025-06-22 10:46:00,107605.8452,107459.6957,107511.2861
107596.927,2025-06-22 10:47:00,107604.3212,107488.1275,107552.0375
107435.0233,2025-06-22 10:48:00,107635.7361,107435.0233,107566.9705
107332.4379,2025-06-22 10:49:00,107421.9804,107307.762,107421.9804
107420.9583,2025-06-22 10:50:00,107458.4295,107338.4825,107338.4825
107462.7158,2025-06-22 10:51:00,107463.1181,107361.4453,107404.6136
107511.2383,2025-06-22 10:52:00,107564.9203,107406.1348,107481.3214
107479.6018,2025-06-22 10:53:00,107644.7833,107479.6018,107541.7052
107435.9728,2025-06-22 10:54:00,107503.3818,107365.8314,107503.3818
107647.9708,2025-06-22 10:55:00,107676.6022,107441.2587,107454.1692
107864.2977,2025-06-22 10:56:00,107864.2977,107666.4193,107666.4193
107688.4506,2025-06-22 10:57:00,107913.7958,107688.4506,107913.7958
107536.0393,2025-06-22 10:58:00,107701.8481,107509.0095,107701.8481
107599.8074,2025-06-22 10:59:00,107644.8412,107510.6537,107510.6537
107516.7211,2025-06-22 11:00:00,107611.2243,107451.9443,107611.2243
107453.7004,2025-06-22 11:01:00,107547.696,107404.5943,107525.9124
107580.1139,2025-06-22 11:02:00,107626.561,107426.2257,107426.2257
107430.6316,2025-06-22 11:03:00,107597.7902,107429.7453,107597.7902
107463.3108,2025-06-22 11:04:00,107504.6319,107438.1777,107465.3097
107623.9874,2025-06-22 11:05:00,107623.9874,107401.9188,107464.577
107717.9497,2025-06-22 11:06:00,107761.881,107613.1018,107619.4392
107493.7032,2025-06-22 11:07:00,107757.7578,107417.3313,107711.242
107460.952,2025-06-22 11:08:00,107549.3982,107379.0266,107479.3131
107614.0431,2025-06-22 11:09:00,107639.8386,107464.474,107464.474
107528.6775,2025-06-22 11:10:00,107647.0922,107476.8283,107609.7191
107636.8857,2025-06-22 11:11:00,107642.8653,107507.1582,107521.2551
107448.307,2025-06-22 11:12:00,107665.606,107444.4892,107665.606
107638.5752,2025-06-22 11:13:00,107648.1592,107463.5899,107463.5899
107844.1819,2025-06-22 11:14:00,107858.5649,107645.9156,107645.9156
107864.4691,2025-06-22 11:15:00,107926.2675,107819.7565,107872.547
107714.4991,2025-06-22 11:16:00,107869.7372,107659.6843,107849.7695
107645.7995,2025-06-22 11:17:00,107809.6529,107602.4982,107737.7298
107713.4795,2025-06-22 11:18:00,107713.4795,107564.4565,107681.5251
107642.0278,2025-06-22 11:19:00,107759.4356,107642.0278,107695.2931
107418.2836,2025-06-22 11:20:00,107630.636,107405.6081,107630.636
107423.9401,2025-06-22 11:21:00,107480.8192,107417.8808,107446.632
107466.4145,2025-06-22 11:22:00,107527.0929,107431.962,107431.962
107629.011,2025-06-22 11:23:00,107629.011,107464.0208,107465.9519
107643.4258,2025-06-22 11:24:00,107668.3904,107560.9251,107656.6097
107807.9157,2025-06-22 11:25:00,107818.5281,107631.989,107638.906
107847.1996,2025-06-22 11:26:00,107847.1996,107738.4253,107819.4209
108021.2275,2025-06-22 11:27:00,108063.5728,107847.0704,107847.0704
108100.1937,2025-06-22 11:28:00,108159.6355,108014.7002,108027.9246
108036.4473,2025-06-22 11:29:00,108106.3343,108032.7015,108106.3343
108076.606,2025-06-22 11:30:00,108107.2994,108027.961,108029.8096
108036.2735,2025-06-22 11:31:00,108076.5779,107953.7448,108070.928
108054.1544,2025-06-22 11:32:00,108103.8888,108005.9685,108035.2415
108195.4815,2025-06-22 11:33:00,108199.7028,108032.7735,108061.9309
108061.1216,2025-06-22 11:34:00,108202.4376,108061.1216,108184.0858
108217.2589,2025-06-22 11:35:00,108217.2589,108105.8059,108117.9242
108050.7026,2025-06-22 11:36:00,108240.2796,108019.6264,108203.9921
108238.8559,2025-06-22 11:37:00,108240.1082,108066.6811,108066.6811
108265.8632,2025-06-22 11:38:00,108305.459,108181.315,108245.8951
108239.3484,2025-06-22 11:39:00,108284.1175,108111.3184,108274.5584
108220.7792,2025-06-22 11:40:00,108277.8672,108165.4694,108232.1999
108193.9847,2025-06-22 11:41:00,108253.4552,108133.4796,108253.4552
108215.2572,2025-06-22 11:42:00,108261.038,108144.3015,108174.4813
108075.3036,2025-06-22 11:43:00,108218.046,108075.3036,108211.1705
107955.9628,2025-06-22 11:44:00,108142.5953,107955.9628,108073.8777
108125.806,2025-06-22 11:45:00,108210.5727,107950.5626,107950.5626
107995.4664,2025-06-22 11:46:00,108080.0785,107938.9578,108080.0785
108103.0436,2025-06-22 11:47:00,108103.0436,107920.8756,108022.2657
108177.2912,2025-06-22 11:48:00,108193.3054,108088.0055,108122.0109
108308.3396,2025-06-22 11:49:00,108328.0544,108171.577,108193.4371
108283.3904,2025-06-22 11:50:00,108329.8422,108235.4097,108294.7065
108184.8359,2025-06-22 11:51:00,108340.4131,108149.7045,108279.9453
108129.8022,2025-06-22 11:52:00,108197.4897,108089.8406,108188.8102
107948.1242,2025-06-22 11:53:00,108155.0171,107887.963,108137.6018
108004.9669,2025-06-22 11:54:00,108004.9669,107903.3611,107932.726
107964.0865,2025-06-22 11:55:00,108047.8956,107911.2093,107999.0553
108184.6297,2025-06-22 11:56:00,108184.6297,107949.8599,107976.939
108195.3216,2025-06-22 11:57:00,108285.7637,108146.1437,108195.9072
108137.0862,2025-06-22 11:58:00,108269.6373,108127.295,108185.7255
108183.2432,2025-06-22 11:59:00,108238.9616,108142.0347,108149.6644
108148.3755,2025-06-22 12:00:00,108192.249,108081.4237,108165.4001
108095.236,2025-06-22 12:01:00,108176.8259,108043.8699,108145.4005
108119.9747,2025-06-22 12:02:00,108206.1303,108070.3527,108098.573
108057.3521,2025-06-22 12:03:00,108114.5958,107963.6197,108111.9739
108112.1471,2025-06-22 12:04:00,108114.2501,108001.84,108078.8687
108042.3323,2025-06-22 12:05:00,108113.0939,108002.5215,108113.0939
108244.2822,2025-06-22 12:06:00,108244.2822,107927.8614,107998.8851
108336.7295,2025-06-22 12:07:00,108377.5229,108219.2692,108219.2692
108404.2929,2025-06-22 12:08:00,108437.8057,108336.9265,108337.3872
108295.1314,2025-06-22 12:09:00,108436.2806,108270.724,108436.2806
108360.7595,2025-06-22 12:10:00,108386.3927,108263.287,108315.471
108523.0943,2025-06-22 12:11:00,108534.1074,108366.4679,108366.4679
108453.5174,2025-06-22 12:12:00,108500.7222,108380.2552,108478.303
108341.5446,2025-06-22 12:13:00,108450.1781,108341.5446,108420.1596
108571.3945,2025-06-22 12:14:00,108642.7434,108338.9005,108338.9005
108485.7897,2025-06-22 12:15:00,108608.5232,108474.7641,108604.6735
108516.476,2025-06-22 12:16:00,108540.5866,108476.0869,108480.962
108459.7863,2025-06-22 12:17:00,108593.9229,108410.7199,108534.1274
108589.532,2025-06-22 12:18:00,108604.6111,108464.4336,108482.1705
108437.046,2025-06-22 12:19:00,108615.2074,108363.6458,108603.0861
108592.7036,2025-06-22 12:20:00,108622.5913,108427.1606,108465.7369
108739.5634,2025-06-22 12:21:00,108739.5634,108570.431,108575.0653
108600.837,2025-06-22 12:22:00,108766.5356,108600.837,108766.5356
108703.6876,2025-06-22 12:23:00,108715.4699,108581.5651,108581.9487
108651.7377,2025-06-22 12:24:00,108780.532,108651.7377,108736.6458
108672.6639,2025-06-22 12:25:00,108708.6725,108600.9416,108626.1038
108695.1405,2025-06-22 12:26:00,108702.7545,108600.8894,108647.4179
108729.2397,2025-06-22 12:27:00,108734.5977,108628.6446,108685.1162
108882.8617,2025-06-22 12:28:00,108882.8617,108679.1951,108764.5626
108801.2718,2025-06-22 12:29:00,108991.6235,108785.6776,108889.0188
108861.7731,2025-06-22 12:30:00,108861.7731,108754.7326,108826.8864
108945.6659,2025-06-22 12:31:00,108968.662,108810.7499,108865.1157
108951.0663,2025-06-22 12:32:00,108965.0966,108858.9866,108934.0425
108849.095,2025-06-22 12:33:00,108983.8912,108846.4102,108945.5349
108835.449,2025-06-22 12:34:00,108854.9231,108757.7456,108826.7727
108832.2975,2025-06-22 12:35:00,108867.4361,108768.2543,108805.0001
108840.9211,2025-06-22 12:36:00,108921.1175,108802.2301,108859.4769
108959.8987,2025-06-22 12:37:00,108971.3996,108788.5102,108854.1466
109042.0619,2025-06-22 12:38:00,109042.0619,108946.7431,108980.1447
109025.2732,2025-06-22 12:39:00,109025.2732,108947.5075,109019.1401
109072.4618,2025-06-22 12:40:00,109157.6296,109032.5927,109042.0025
109031.2814,2025-06-22 12:41:00,109107.0612,109024.1186,109071.9587
109015.4918,2025-06-22 12:42:00,109048.8633,108983.2021,109009.8197
109130.5496,2025-06-22 12:43:00,109213.0048,109049.3047,109049.3047
109133.4194,2025-06-22 12:44:00,109217.655,109125.5587,109152.7954
109203.8612,2025-06-22 12:45:00,109203.8612,109077.2842,109132.2593
109195.4735,2025-06-22 12:46:00,109264.7599,109178.2482,109235.1754
109254.1958,2025-06-22 12:47:00,109265.0574,109119.904,109202.3366
109291.8234,2025-06-22 12:48:00,109368.6931,109203.2507,109236.2855
109365.8965,2025-06-22 12:49:00,109395.8077,109226.073,109277.9745
109177.217,2025-06-22 12:50:00,109378.9005,109177.217,109378.9005
109029.9451,2025-06-22 12:51:00,109148.3148,108993.1489,109148.3148
108961.0491,2025-06-22 12:52:00,109036.472,108961.0491,109019.3445
109045.7537,2025-06-22 12:53:00,109061.5151,108905.0749,108958.5516
109268.6638,2025-06-22 12:54:00,109354.6395,109048.766,109048.766
109303.3131,2025-06-22 12:55:00,109364.6557,109239.8695,109290.0497
109441.8739,2025-06-22 12:56:00,109442.0032,109300.4259,109300.4259
109388.5031,2025-06-22 12:57:00,109451.9332,109357.2021,109451.9332
109399.9444,2025-06-22 12:58:00,109460.7123,109354.1267,109392.2284
109308.0317,2025-06-22 12:59:00,109412.1908,109275.9609,109398.99
109173.9515,2025-06-22 13:00:00,109302.4926,109173.9515,109292.8056
109141.446,2025-06-22 13:01:00,109230.2314,109083.247,109213.9034
109198.0447,2025-06-22 13:02:00,109198.0447,109053.9057,109118.3982
109224.0709,2025-06-22 13:03:00,109253.1206,109181.5868,109181.5868
109230.2789,2025-06-22 13:04:00,109288.2593,109219.2221,109221.4234
109231.7856,2025-06-22 13:05:00,109256.8681,109123.4513,109205.4378
109257.4984,2025-06-22 13:06:00,109319.6934,109175.4218,109179.9165
109419.4815,2025-06-22 13:07:00,109443.399,109240.3752,109240.3752
109443.4237,2025-06-22 13:08:00,109466.3787,109362.7371,109433.6404
109354.2917,2025-06-22 13:09:00,109502.1246,109354.2917,109434.4059
109513.986,2025-06-22 13:10:00,109513.986,109339.9854,109343.1816
109478.8355,2025-06-22 13:11:00,109523.4843,109433.814,109504.0283
109485.8414,2025-06-22 13:12:00,109521.0549,109384.5114,109489.8741
109599.256,2025-06-22 13:13:00,109622.4656,109450.3347,109483.291
109440.9696,2025-06-22 13:14:00,109658.2776,109423.8959,109604.2667
109503.4084,2025-06-22 13:15:00,109642.986,109410.4982,109413.4265
109542.6561,2025-06-22 13:16:00,109587.0936,109484.1778,109484.1778
109633.1924,2025-06-22 13:17:00,109677.894,109544.9374,109544.9374
109595.923,2025-06-22 13:18:00,109645.8541,109510.5351,109645.8541
109666.1854,2025-06-22 13:19:00,109690.1568,109562.4344,109587.9507
109502.9437,2025-06-22 13:20:00,109682.7522,109502.9437,109664.4253
109617.5808,2025-06-22 13:21:00,109617.5808,109489.9687,109520.5936
109459.4948,2025-06-22 13:22:00,109637.9567,109453.9134,109625.9452
109365.9848,2025-06-22 13:23:00,109519.4002,109323.3775,109472.1111
109355.2004,2025-06-22 13:24:00,109414.5891,109278.4811,109352.4898
109482.638,2025-06-22 13:25:00,109482.638,109364.7821,109379.6585
109220.608,2025-06-22 13:26:00,109476.3365,109220.608,109471.8501
109181.54,2025-06-22 13:27:00,109269.586,109102.5765,109184.0561
109329.3173,2025-06-22 13:28:00,109362.6794,109116.3331,109159.5209
109361.0012,2025-06-22 13:29:00,109428.0477,109301.6347,109340.6846
109491.704,2025-06-22 13:30:00,109530.5985,109335.7051,109335.7051
109447.4391,2025-06-22 13:31:00,109481.7005,109372.3776,109477.7933
109301.0761,2025-06-22 13:32:00,109469.5541,109301.0761,109431.6248
109158.2954,2025-06-22 13:33:00,109317.155,109136.7821,109317.155
109212.2329,2025-06-22 13:34:00,109260.4592,109108.6712,109136.7433
109285.1509,2025-06-22 13:35:00,109356.866,109181.055,109196.3305
109415.6685,2025-06-22 13:36:00,109443.4947,109300.7334,109300.7334
109342.6358,2025-06-22 13:37:00,109459.8586,109295.4095,109434.9988
109247.7011,2025-06-22 13:38:00,109362.4783,109226.5384,109333.1319
109169.9858,2025-06-22 13:39:00,109258.6202,109126.7922,109252.1614
109134.5424,2025-06-22 13:40:00,109220.4192,109106.1212,109186.2786
108965.984,2025-06-22 13:41:00,109163.5884,108963.9706,109163.5884
108998.5225,2025-06-22 13:42:00,109022.3035,108968.459,109009.8048
108951.4798,2025-06-22 13:43:00,109181.9218,108944.8178,109035.5761
109099.818,2025-06-22 13:44:00,109099.818,108896.0037,108930.457
109215.2636,2025-06-22 13:45:00,109238.2228,109093.7685,109135.0484
109411.8033,2025-06-22 13:46:00,109422.3027,109164.2464,109268.3141
109462.2628,2025-06-22 13:47:00,109482.7167,109312.5476,109442.5924
109414.7158,2025-06-22 13:48:00,109454.6416,109362.3234,109454.6416
109573.2837,2025-06-22 13:49:00,109588.6535,109366.8541,109386.771
109573.7733,2025-06-22 13:50:00,109630.281,109512.1545,109531.0454
109638.4267,2025-06-22 13:51:00,109640.0792,109513.1414,109554.7484
109474.7092,2025-06-22 13:52:00,109653.596,109420.154,109625.3577
109535.7331,2025-06-22 13:53:00,109535.7331,109419.3275,109478.177
109576.345,2025-06-22 13:54:00,109634.2877,109544.5898,109554.1666
109564.1465,2025-06-22 13:55:00,109660.0001,109538.2017,109565.6078
109407.9193,2025-06-22 13:56:00,109540.372,109343.9938,109540.372
109513.4807,2025-06-22 13:57:00,109513.4807,109401.2791,109401.2791
109509.9546,2025-06-22 13:58:00,109637.6475,109456.3825,109502.7206
109522.5384,2025-06-22 13:59:00,109538.5071,109404.7641,109511.6614
109548.3293,2025-06-22 14:00:00,109573.3899,109430.612,109484.2984
109680.5435,2025-06-22 14:01:00,109733.2575,109541.371,109572.1412
109361.0268,2025-06-22 14:02:00,109676.9879,109341.5034,109669.7508
109373.0941,2025-06-22 14:03:00,109494.234,109339.4348,109378.7479
109348.5544,2025-06-22 14:04:00,109413.5473,109322.6996,109361.6212
109344.6367,2025-06-22 14:05:00,109380.3241,109284.4719,109339.8881
109276.1915,2025-06-22 14:06:00,109346.4321,109198.0323,109346.4321
109394.218,2025-06-22 14:07:00,109394.218,109195.8359,109312.4147
109493.9619,2025-06-22 14:08:00,109493.9619,109327.7638,109398.6124
109398.4222,2025-06-22 14:09:00,109479.1726,109331.3971,109479.1726
109288.7084,2025-06-22 14:10:00,109402.8057,109288.7084,109402.8057
109291.8031,2025-06-22 14:11:00,109327.8106,109249.2607,109280.6877
109202.9748,2025-06-22 14:12:00,109321.2694,109202.3375,109274.9168
109184.4966,2025-06-22 14:13:00,109276.0485,109184.4966,109198.6642
109210.4602,2025-06-22 14:14:00,109253.2176,109143.0746,109167.0921
109098.7196,2025-06-22 14:15:00,109276.2648,109096.5513,109212.921
108917.4271,2025-06-22 14:16:00,109131.1627,108894.6614,109087.0063
108828.1292,2025-06-22 14:17:00,108988.9037,108828.1292,108870.9175
108705.2461,2025-06-22 14:18:00,108893.6077,108699.6973,108832.5746
108910.0719,2025-06-22 14:19:00,108910.0719,108686.4131,108686.4131
108987.4386,2025-06-22 14:20:00,109012.6759,108910.4769,108935.1479
108962.476,2025-06-22 14:21:00,109043.972,108925.3537,108996.7382
109023.5292,2025-06-22 14:22:00,109023.5292,108892.7379,108951.9194
108999.2985,2025-06-22 14:23:00,109038.4097,108937.9546,109019.7883
109072.8544,2025-06-22 14:24:00,109134.1447,108992.9169,108992.9169
108946.9842,2025-06-22 14:25:00,109080.6376,108851.991,109049.6174
108931.1182,2025-06-22 14:26:00,109003.1943,108872.5284,108943.5014
109033.16,2025-06-22 14:27:00,109086.7218,108909.4466,108942.4748
109140.7418,2025-06-22 14:28:00,109151.2837,108994.9394,109043.7486
109155.4679,2025-06-22 14:29:00,109155.4679,109058.0324,109129.9468
109390.9102,2025-06-22 14:30:00,109391.1357,109144.7634,109144.7634
109586.4247,2025-06-22 14:31:00,109586.4247,109371.2169,109391.0986
109516.6657,2025-06-22 14:32:00,109707.9369,109485.5053,109597.0384
109383.8128,2025-06-22 14:33:00,109547.0119,109383.8128,109505.8183
109385.2339,2025-06-22 14:34:00,109499.1749,109385.2339,109393.9045
109368.0146,2025-06-22 14:35:00,109441.1047,109248.0852,109363.4477
109230.8165,2025-06-22 14:36:00,109398.8314,109220.8436,109359.9519
109287.5605,2025-06-22 14:37:00,109297.1635,109188.2174,109236.3075
109471.1775,2025-06-22 14:38:00,109471.1775,109272.5689,109272.5689
109472.5863,2025-06-22 14:39:00,109483.3018,109403.4095,109453.0364
109445.4218,2025-06-22 14:40:00,109512.1938,109424.9129,109468.4382
109447.3487,2025-06-22 14:41:00,109477.3414,109356.4478,109417.3931
109737.2993,2025-06-22 14:42:00,109739.9356,109476.8252,109476.8252
109766.537,2025-06-22 14:43:00,109795.1396,109641.6441,109753.168
109688.7387,2025-06-22 14:44:00,109802.5838,109657.4186,109789.6998
109544.3556,2025-06-22 14:45:00,109676.2778,109514.5207,109671.7656
109335.8205,2025-06-22 14:46:00,109519.9173,109318.6579,109507.5166
109402.6887,2025-06-22 14:47:00,109402.6887,109271.2769,109331.2119
109149.2028,2025-06-22 14:48:00,109429.577,109149.2028,109427.3319
109098.9584,2025-06-22 14:49:00,109130.6265,109010.3846,109130.6265
108993.0495,2025-06-22 14:50:00,109119.3663,108993.0495,109106.5604
109086.0579,2025-06-22 14:51:00,109086.0579,108939.8641,108990.1217
109124.9468,2025-06-22 14:52:00,109184.0758,109093.0815,109093.0815
109060.0644,2025-06-22 14:53:00,109147.8566,109037.4871,109124.4434
109069.5127,2025-06-22 14:54:00,109084.0037,108971.3901,109071.8642
109155.6314,2025-06-22 14:55:00,109197.1941,109047.5175,109075.2718
109195.5339,2025-06-22 14:56:00,109195.5339,109093.5079,109150.4715
109406.5849,2025-06-22 14:57:00,109406.5849,109213.1993,109213.1993
109530.8532,2025-06-22 14:58:00,109530.8532,109266.4966,109399.9572
109393.021,2025-06-22 14:59:00,109537.1334,109385.5832,109530.5088
109482.8478,2025-06-22 15:00:00,109550.9475,109367.6225,109378.0898
109576.1146,2025-06-22 15:01:00,109623.0768,109476.2226,109511.0939
109544.2452,2025-06-22 15:02:00,109559.3835,109450.8993,109559.3835
109521.4366,2025-06-22 15:03:00,109586.5894,109426.5173,109563.5407
109524.3332,2025-06-22 15:04:00,109536.4056,109427.3861,109536.4056
109356.4622,2025-06-22 15:05:00,109519.4315,109356.0156,109492.434
109504.4099,2025-06-22 15:06:00,109504.6555,109331.8085,109331.8085
109477.0295,2025-06-22 15:07:00,109514.6252,109445.8631,109514.6252
109552.8208,2025-06-22 15:08:00,109569.3537,109391.8865,109468.375
109643.7549,2025-06-22 15:09:00,109687.7053,109491.7828,109531.89
109851.5174,2025-06-22 15:10:00,109851.5174,109664.2402,109675.8086
109927.4488,2025-06-22 15:11:00,109927.4488,109779.5724,109828.519
110095.3384,2025-06-22 15:12:00,110104.3544,109939.075,109943.8227
110169.2078,2025-06-22 15:13:00,110201.4935,110083.5768,110083.5768
110046.5137,2025-06-22 15:14:00,110170.7546,109981.0221,110170.7546
110078.473,2025-06-22 15:15:00,110078.473,109962.7766,110050.5101
110206.8623,2025-06-22 15:16:00,110257.2139,110029.3292,110074.1341
110271.2507,2025-06-22 15:17:00,110316.3126,110242.9612,110242.9612
110128.846,2025-06-22 15:18:00,110294.2483,110128.846,110248.2679
109972.8169,2025-06-22 15:19:00,110255.6831,109972.8169,110154.7018
110044.85,2025-06-22 15:20:00,110044.85,109927.0023,109978.9955
109994.997,2025-06-22 15:21:00,110111.0895,109981.0669,110041.8101
109919.7362,2025-06-22 15:22:00,109980.3341,109886.8023,109980.3341
109811.6791,2025-06-22 15:23:00,109932.4352,109767.3936,109921.0855
109943.2847,2025-06-22 15:24:00,109943.2847,109819.6808,109819.6808
109836.8979,2025-06-22 15:25:00,109953.5642,109821.0416,109906.2279
109806.3778,2025-06-22 15:26:00,109836.5786,109733.7339,109831.6758
109911.5031,2025-06-22 15:27:00,109923.8266,109805.1713,109809.9558
109939.1322,2025-06-22 15:28:00,110032.7187,109925.7125,109925.7125
109995.1139,2025-06-22 15:29:00,110012.3089,109910.4612,109960.8343
110006.7277,2025-06-22 15:30:00,110015.9634,109905.375,110006.2611
109812.792,2025-06-22 15:31:00,109984.0608,109812.792,109983.9013
109616.7722,2025-06-22 15:32:00,109788.8432,109604.8323,109788.8432
109511.9357,2025-06-22 15:33:00,109660.8116,109493.1703,109658.4983
109666.7205,2025-06-22 15:34:00,109666.7205,109492.9771,109506.5863
109474.7115,2025-06-22 15:35:00,109673.441,109474.7115,109673.441
109466.6126,2025-06-22 15:36:00,109507.7851,109391.853,109483.5441
109379.8926,2025-06-22 15:37:00,109473.7347,109347.9136,109473.7347
109581.0111,2025-06-22 15:38:00,109597.7013,109357.9599,109391.517
109551.7208,2025-06-22 15:39:00,109609.2896,109533.7212,109562.9522
109524.0908,2025-06-22 15:40:00,109537.5837,109389.074,109518.2967
109752.1226,2025-06-22 15:41:00,109752.1226,109520.101,109522.0848
109770.6448,2025-06-22 15:42:00,109846.4229,109704.6844,109732.7614
110018.8144,2025-06-22 15:43:00,110047.9099,109786.8073,109786.8073
109782.5356,2025-06-22 15:44:00,110031.0664,109782.5356,110023.3604
109826.7862,2025-06-22 15:45:00,109910.0325,109789.0972,109792.8681
109989.025,2025-06-22 15:46:00,110006.7697,109825.3916,109825.6348
110034.344,2025-06-22 15:47:00,110110.4452,109964.3119,109997.6506
110070.4939,2025-06-22 15:48:00,110109.933,110019.9824,110052.9128
110177.0979,2025-06-22 15:49:00,110349.3384,110103.7999,110136.0742
110016.1818,2025-06-22 15:50:00,110182.8175,110016.1818,110171.9754
110160.0402,2025-06-22 15:51:00,110191.5109,109981.2593,110017.5141
110061.5715,2025-06-22 15:52:00,110157.2888,110048.4017,110128.0878
110227.7765,2025-06-22 15:53:00,110227.7765,110023.3678,110076.3911
110062.8846,2025-06-22 15:54:00,110209.5628,110015.6054,110209.5628
109910.357,2025-06-22 15:55:00,110113.2116,109894.9466,110078.9687
109658.6905,2025-06-22 15:56:00,109905.8873,109652.3112,109905.8873
109712.9707,2025-06-22 15:57:00,109756.088,109626.8459,109696.7535
109819.9818,2025-06-22 15:58:00,109819.9818,109729.3682,109746.6464
109937.7814,2025-06-22 15:59:00,109955.6517,109813.8233,109834.0327
109906.8874,2025-06-22 16:00:00,109998.1852,109900.0023,109939.347
109980.8401,2025-06-22 16:01:00,110073.5088,109900.0514,109910.5647
109978.8618,2025-06-22 16:02:00,110056.6453,109953.8936,109976.1911
110179.2829,2025-06-22 16:03:00,110179.2829,109967.5187,109967.5187
109978.2295,2025-06-22 16:04:00,110162.1162,109978.2295,110162.1162
110056.4164,2025-06-22 16:05:00,110073.887,109962.6062,110004.1829
109969.5857,2025-06-22 16:06:00,110033.1061,109884.9541,110033.1061
109995.6421,2025-06-22 16:07:00,110063.9452,109908.5763,109964.3451
109859.9217,2025-06-22 16:08:00,110030.0753,109826.9913,109992.8113
109834.8499,2025-06-22 16:09:00,109903.6414,109747.2399,109903.6414
109958.2059,2025-06-22 16:10:00,109958.2059,109831.1457,109850.8126
109914.3288,2025-06-22 16:11:00,109962.3242,109855.3956,109962.3242
109900.2697,2025-06-22 16:12:00,109943.3427,109811.669,109923.9527
109888.5984,2025-06-22 16:13:00,109907.6022,109730.3427,109891.7416
109853.3892,2025-06-22 16:14:00,109903.5881,109778.6907,109891.4175
109846.6726,2025-06-22 16:15:00,109885.8179,109741.1353,109857.2658
109841.9099,2025-06-22 16:16:00,109912.665,109803.3235,109857.5215
109814.3622,2025-06-22 16:17:00,109876.073,109780.8209,109871.0813
109821.5061,2025-06-22 16:18:00,109843.2557,109730.191,109788.4529
109871.2356,2025-06-22 16:19:00,109880.4312,109818.1347,109843.7488
109934.3595,2025-06-22 16:20:00,109952.3971,109758.9611,109834.1244
109787.9848,2025-06-22 16:21:00,109923.6005,109698.2273,109923.6005
109772.158,2025-06-22 16:22:00,109832.3396,109679.5679,109805.0852
110070.7397,2025-06-22 16:23:00,110070.7397,109805.4792,109805.4792
110065.038,2025-06-22 16:24:00,110081.1624,109994.962,110078.5901
110080.2285,2025-06-22 16:25:00,110106.8323,110038.0951,110078.9174
110024.774,2025-06-22 16:26:00,110091.6255,110018.715,110060.3432
110233.7573,2025-06-22 16:27:00,110233.7573,110052.0606,110052.0606
110252.0478,2025-06-22 16:28:00,110323.3908,110197.6336,110277.5325
110468.6923,2025-06-22 16:29:00,110468.6923,110270.9918,110270.9918
110425.2819,2025-06-22 16:30:00,110598.8301,110425.2819,110497.2705
110420.7779,2025-06-22 16:31:00,110436.4571,110300.8702,110416.5111
110551.3592,2025-06-22 16:32:00,110572.9867,110402.684,110402.684
110514.7618,2025-06-22 16:33:00,110581.9622,110456.6026,110535.531
110578.349,2025-06-22 16:34:00,110578.349,110461.9952,110472.9848
110611.9484,2025-06-22 16:35:00,110656.5712,110560.3819,110598.6927
110761.8663,2025-06-22 16:36:00,110764.5194,110600.165,110642.5712
110796.9427,2025-06-22 16:37:00,110852.3045,110727.3634,110752.2204
110938.2814,2025-06-22 16:38:00,110943.3711,110710.3049,110797.7629
110816.144,2025-06-22 16:39:00,110991.2134,110801.045,110952.3229
110958.534,2025-06-22 16:40:00,110958.534,110822.9006,110822.9006
110839.2307,2025-06-22 16:41:00,110996.5832,110835.331,110965.349
110934.3079,2025-06-22 16:42:00,110937.6781,110809.5106,110868.6324
110997.3505,2025-06-22 16:43:00,111038.4981,110915.2288,110941.0528
111183.9693,2025-06-22 16:44:00,111219.0785,111008.7503,111023.4181
111190.7041,2025-06-22 16:45:00,111268.5043,111126.7382,111170.2502
111281.2371,2025-06-22 16:46:00,111361.2166,111186.3854,111186.3854
111311.0355,2025-06-22 16:47:00,111523.7022,111299.6517,111299.6517
111481.1634,2025-06-22 16:48:00,111520.1884,111297.0634,111297.0634
111561.7955,2025-06-22 16:49:00,111615.3689,111459.4856,111466.9075
111500.3888,2025-06-22 16:50:00,111566.9101,111472.6103,111557.1195
111796.4701,2025-06-22 16:51:00,111797.5232,111507.3288,111513.4792
111910.9949,2025-06-22 16:52:00,111913.8536,111772.5964,111800.4126
112023.6551,2025-06-22 16:53:00,112055.8545,111935.8417,111935.8417
112149.2104,2025-06-22 16:54:00,112189.5858,112007.5632,112056.4954
112193.4826,2025-06-22 16:55:00,112193.4826,112025.4154,112127.3347
112293.1884,2025-06-22 16:56:00,112392.2798,112184.0335,112194.9333
